user_id,expenses (INR),vibe,reviews,instagram_photos,previous_destinations,favorite_activities
haydenjonathan,4127.11,Solo Travel,"Andaman and Nicobar Islands exceeded my expectations in every empowering way. Exploring here was a introspective experience The lagoons were independent Overall, it was a eye-opening experience.",https://instagram.com/johnchan/post/5382_landmark,"['Andaman and Nicobar Islands', 'Mysore', 'Goa']","['Exploring', 'Backwaters', 'Fine Dining']"
adamsdonald,2268.53,Relaxation,My visit to Darjeeling was truly tranquil. The evening entertainment was soothing Skiing here was a tranquil experience I left feeling completely rejuvenating.,https://instagram.com/reedbrenda/post/3790_club,['Darjeeling'],"['Nightlife', 'Skiing', 'Cultural', 'Hiking']"
gcompton,1890.27,Luxury,Leh-Ladakh exceeded my expectations in every lavish way. Swimming here was a lavish experience Camping here was a refined experience It was a indulgent trip I'll never forget.,https://instagram.com/meredith41/post/2489_pool,"['Rishikesh', 'Leh-Ladakh']","['Swimming', 'Camping', 'Relaxation', 'Skiing']"
hubbardkimberly,1469.13,Adventure,The action-packed atmosphere of Rishikesh was unforgettable. The boat rides were unforgettable The campsites were thrilling I left feeling completely challenging.,https://instagram.com/tinaparks/post/5505_campfire,['Rishikesh'],"['Backwaters', 'Camping']"
bowmanjennifer,5616.72,Nightlife,I had a energetic time in Delhi. Exploring here was a exciting experience The landscapes were lively I left feeling completely energetic.,https://instagram.com/velasquezernest/post/6838_restaurant,"['Delhi', 'Mumbai']","['Exploring', 'Photography', 'Backwaters', 'Fine Dining']"
cburch,3355.87,Relaxation,I can't wait to return to peaceful Goa. The waters were rejuvenating I left feeling completely peaceful.,https://instagram.com/ymiller/post/3712_tent,['Goa'],"['Swimming', 'Relaxation', 'Camping']"
ericramirez,3581.01,Solo Travel,The empowering atmosphere of Delhi was unforgettable. Camping here was a introspective experience I left feeling completely introspective.,https://instagram.com/stephenjones/post/8896_forest,"['Rishikesh', 'Delhi']","['Relaxation', 'Camping']"
carla86,1704.88,Beach,"I can't wait to return to picturesque Puducherry. The markets were pristine Overall, it was a idyllic experience.",https://instagram.com/williamschristian/post/8410_store,['Puducherry'],"['Relaxation', 'Shopping', 'Luxury', 'Exploring']"
bryanfarmer,2896.76,Cultural,"The authentic atmosphere of Puducherry was unforgettable. Overall, it was a immersive experience.",https://instagram.com/lisa35/post/8441_expedition,"['Mysore', 'Puducherry']","['Relaxation', 'Beach', 'Adventure', 'Cultural']"
christian29,3699.82,Luxury,I had a indulgent time in Jaipur. It was a indulgent trip I'll never forget.,https://instagram.com/dfleming/post/9191_exclusive,"['Udaipur', 'Jaipur']","['Adventure', 'Luxury', 'Shopping']"
melissarobertson,2314.56,Nature,"My visit to Kerala was truly awe-inspiring. The cuisine was lush Overall, it was a breathtaking experience.",https://instagram.com/newtonashley/post/6602_restaurant,['Kerala'],"['Relaxation', 'Fine Dining']"
travis47,2425.68,Solo Travel,"Jaipur exceeded my expectations in every liberating way. The traditions were empowering The clubs were liberating Overall, it was a introspective experience.",https://instagram.com/amandakramer/post/1856_spa,"['Rishikesh', 'Jaipur']","['Cultural', 'Nightlife', 'Backwaters', 'Relaxation']"
obrown,2560.01,Nature,I had a untouched time in Kerala. The culture was majestic It was a awe-inspiring trip I'll never forget.,https://instagram.com/lauraroberson/post/5725_tradition,['Kerala'],"['Cultural', 'Relaxation']"
wagnermichele,3241.04,Beach,"My visit to Auli was truly golden. Taking photos here was a golden experience Overall, it was a pristine experience.",https://instagram.com/dominic46/post/2721_extreme,"['Shimla', 'Auli', 'Mysore']","['Photography', 'Adventure']"
lucasjeffery,2154.58,Adventure,Leh-Ladakh exceeded my expectations in every action-packed way. Hiking here was a unforgettable experience It was a unforgettable trip I'll never forget.,https://instagram.com/alexandrareynolds/post/9008_scenery,"['Rishikesh', 'Andaman and Nicobar Islands', 'Leh-Ladakh']","['Nature', 'Hiking', 'Nightlife']"
evan53,4201.91,Luxury,I can't wait to return to indulgent Jaipur. The culture was indulgent The backwaters were indulgent It was a opulent trip I'll never forget.,https://instagram.com/williamslindsey/post/4651_festival,"['Jaipur', 'Udaipur']","['Cultural', 'Backwaters', 'Luxury']"
whiteevelyn,1454.81,Adventure,"My visit to Rishikesh was truly thrilling. The wilderness was action-packed The nightlife was thrilling Overall, it was a thrilling experience.",https://instagram.com/misty42/post/6564_tranquil,['Rishikesh'],"['Camping', 'Nightlife', 'Backwaters']"
donna44,2641.64,Budget,"I had a budget-friendly time in Agra. The cuisine was budget-friendly The cultural experience was budget-friendly Overall, it was a budget-friendly experience.",https://instagram.com/carol62/post/7078_music,"['Varanasi', 'Agra']","['Fine Dining', 'Cultural', 'Backwaters', 'Nightlife']"
kstevenson,3105.95,Beach,"The serene atmosphere of Andaman and Nicobar Islands was unforgettable. Dining here was a pristine experience Swimming here was a pristine experience Overall, it was a pristine experience.",https://instagram.com/berrymegan/post/8027_pool,"['Goa', 'Andaman and Nicobar Islands']","['Fine Dining', 'Swimming']"
welchrichard,4326.09,Cultural,"My visit to Delhi was truly fascinating. The clubs were traditional Camping here was a traditional experience Overall, it was a immersive experience.",https://instagram.com/kimberly73/post/6683_chef,['Delhi'],"['Nightlife', 'Camping', 'Fine Dining', 'Swimming']"
wwilliams,2555.87,Budget,Agra exceeded my expectations in every budget-friendly way. The attractions were economical It was a value-for-money trip I'll never forget.,https://instagram.com/troy54/post/2326_expedition,"['Agra', 'Varanasi']","['Adventure', 'Exploring', 'Backwaters', 'Skiing']"
psexton,2645.84,Budget,My visit to Agra was truly budget-friendly. The beaches were budget-friendly I left feeling completely cost-effective.,https://instagram.com/marquezdeborah/post/4775_snow,['Agra'],"['Relaxation', 'Swimming', 'Skiing', 'Shopping']"
whitney61,3767.57,Luxury,My visit to Udaipur was truly opulent. The cuisine was exclusive It was a refined trip I'll never forget.,https://instagram.com/markcook/post/7176_adrenaline,"['Udaipur', 'Mysore']","['Adventure', 'Fine Dining']"
alishalewis,1763.23,Adventure,The unforgettable atmosphere of Manali was unforgettable. Skiing here was a challenging experience It was a exhilarating trip I'll never forget.,https://instagram.com/reneehuang/post/6667_premium,['Manali'],"['Skiing', 'Luxury']"
aaronbenton,2155.28,Relaxation,The soothing atmosphere of Puducherry was unforgettable. The traditions were soothing The markets were tranquil It was a rejuvenating trip I'll never forget.,https://instagram.com/pwatts/post/6279_tradition,['Puducherry'],"['Cultural', 'Shopping']"
nicolesmith,2229.47,Nature,I can't wait to return to breathtaking Shimla. The attractions were untouched It was a majestic trip I'll never forget.,https://instagram.com/escobardalton/post/8100_street,"['Puducherry', 'Shimla']","['Luxury', 'Exploring']"
wfaulkner,2095.67,Nature,Kerala exceeded my expectations in every breathtaking way. The backwaters were awe-inspiring The cuisine was majestic It was a awe-inspiring trip I'll never forget.,https://instagram.com/sandy64/post/6460_chef,['Kerala'],"['Backwaters', 'Fine Dining']"
william50,1969.7,Nature,My visit to Shimla was truly majestic. I left feeling completely lush.,https://instagram.com/tgarcia/post/5577_resort,['Shimla'],"['Nature', 'Luxury']"
fordmatthew,3450.56,Beach,I can't wait to return to pristine Goa. The clubs were serene Shopping here was a idyllic experience It was a picturesque trip I'll never forget.,https://instagram.com/xruiz/post/2028_forest,['Goa'],"['Nightlife', 'Shopping', 'Camping']"
yvonne06,1674.15,Nature,"I can't wait to return to breathtaking Munnar. Overall, it was a lush experience.",https://instagram.com/buckleyann/post/7603_gourmet,['Munnar'],"['Nature', 'Beach', 'Swimming', 'Fine Dining']"
tflores,3276.13,Solo Travel,Auli exceeded my expectations in every liberating way. Exploring here was a independent experience I left feeling completely independent.,https://instagram.com/cbest/post/5705_adventure,"['Delhi', 'Auli', 'Puducherry']","['Luxury', 'Exploring']"
xsantiago,2741.1,Relaxation,I can't wait to return to peaceful Goa. The lagoons were peaceful The beaches were tranquil I left feeling completely soothing.,https://instagram.com/gjimenez/post/8332_club,"['Kerala', 'Goa']","['Backwaters', 'Swimming', 'Adventure', 'Nightlife']"
johnstonkari,2377.4,Relaxation,I can't wait to return to soothing Kerala. The traditions were peaceful I left feeling completely soothing.,https://instagram.com/ashleynorman/post/8520_spa,['Kerala'],"['Cultural', 'Relaxation']"
jeffrey28,3711.55,Cultural,"The fascinating atmosphere of Agra was unforgettable. The beaches were traditional Taking photos here was a traditional experience Overall, it was a rich experience.",https://instagram.com/williamconner/post/2154_photo,"['Agra', 'Udaipur']","['Swimming', 'Photography']"
jamessamuel,3897.63,Solo Travel,I can't wait to return to liberating Delhi. The cuisine was liberating The cultural experience was independent It was a liberating trip I'll never forget.,https://instagram.com/jonesjames/post/7006_museum,"['Darjeeling', 'Delhi']","['Fine Dining', 'Cultural', 'Skiing', 'Photography']"
rgriffin,5175.68,Nightlife,My visit to Mumbai was truly exciting. Dining here was a vibrant experience The scenery was exciting It was a lively trip I'll never forget.,https://instagram.com/tweaver/post/2163_landscape,"['Delhi', 'Mumbai']","['Fine Dining', 'Photography', 'Relaxation']"
jacquelinedunn,2885.72,Nightlife,"I can't wait to return to vibrant Goa. Skiing here was a lively experience The lagoons were energetic Overall, it was a pulsating experience.",https://instagram.com/whiteedward/post/5024_mountain,['Goa'],"['Skiing', 'Backwaters', 'Beach']"
rosesanchez,1875.5,Beach,I can't wait to return to pristine Puducherry. Hiking here was a golden experience The landscapes were golden I left feeling completely pristine.,https://instagram.com/salazartimothy/post/9417_trail,['Puducherry'],"['Hiking', 'Photography', 'Fine Dining', 'Relaxation']"
zbryant,4857.22,Solo Travel,"Udaipur exceeded my expectations in every empowering way. The restaurants were introspective The wilderness was independent Overall, it was a liberating experience.",https://instagram.com/yangmelissa/post/2145_chef,['Udaipur'],"['Fine Dining', 'Camping']"
brandybryant,4365.47,Beach,"My visit to Udaipur was truly golden. The snow conditions were picturesque The lagoons were pristine Overall, it was a serene experience.",https://instagram.com/natalie61/post/3049_slope,"['Shimla', 'Udaipur', 'Delhi']","['Skiing', 'Backwaters', 'Shopping']"
anthony03,2482.13,Solo Travel,"Varanasi exceeded my expectations in every introspective way. Overall, it was a independent experience.",https://instagram.com/kwright/post/8162_scenery,"['Varanasi', 'Mysore']","['Nature', 'Beach', 'Hiking', 'Luxury']"
rcruz,1794.81,Solo Travel,Rishikesh exceeded my expectations in every eye-opening way. Skiing here was a introspective experience The cuisine was introspective I left feeling completely introspective.,https://instagram.com/tperez/post/6976_scenery,['Rishikesh'],"['Skiing', 'Fine Dining', 'Beach', 'Nature']"
ethomas,2363.83,Adventure,"Varanasi exceeded my expectations in every exhilarating way. The boat rides were thrilling The attractions were unforgettable Overall, it was a unforgettable experience.",https://instagram.com/vanessavelasquez/post/9679_boat,['Varanasi'],"['Backwaters', 'Exploring']"
carpentermarilyn,2379.29,Budget,My visit to Agra was truly budget-friendly. Hiking here was a value-for-money experience The scenery was budget-friendly I left feeling completely budget-friendly.,https://instagram.com/tommybell/post/2113_camera,"['Varanasi', 'Agra']","['Hiking', 'Photography', 'Cultural', 'Camping']"
colleenbarker,2305.01,Solo Travel,I had a independent time in Auli. The beaches were liberating The slopes were eye-opening I left feeling completely liberating.,https://instagram.com/richardsmith/post/8949_water,"['Manali', 'Auli', 'Goa']","['Swimming', 'Skiing', 'Exploring']"
gillcheryl,2587.08,Relaxation,The tranquil atmosphere of Kerala was unforgettable. The evening entertainment was peaceful It was a calming trip I'll never forget.,https://instagram.com/barbaragoodwin/post/8073_night,['Kerala'],"['Nightlife', 'Relaxation', 'Camping']"
rebeccaarmstrong,2341.16,Budget,The value-for-money atmosphere of Agra was unforgettable. The lagoons were cost-effective Exploring here was a affordable experience I left feeling completely value-for-money.,https://instagram.com/lraymond/post/9107_music,"['Agra', 'Varanasi']","['Backwaters', 'Exploring', 'Skiing', 'Nightlife']"
waterskimberly,2443.95,Budget,I can't wait to return to cost-effective Agra. It was a budget-friendly trip I'll never forget.,https://instagram.com/kristengreene/post/5894_adventure,"['Agra', 'Varanasi']","['Luxury', 'Nature', 'Exploring']"
amy08,1841.69,Nature,"My visit to Shimla was truly awe-inspiring. The snow conditions were awe-inspiring Taking photos here was a lush experience Overall, it was a untouched experience.",https://instagram.com/daniellearmstrong/post/3463_mountain,"['Darjeeling', 'Spiti Valley', 'Shimla']","['Skiing', 'Photography']"
vbailey,2507.99,Cultural,Agra exceeded my expectations in every authentic way. The snow conditions were rich Camping here was a traditional experience I left feeling completely rich.,https://instagram.com/hmosley/post/6569_landmark,"['Varanasi', 'Agra']","['Skiing', 'Camping', 'Exploring']"
